sumber,tanggal,teks_bersih,urgensi,sentimen,kategori_infrastruktur,kategori_lingkungan,kategori_air_sanitasi,kategori_bencana,kategori_transportasi,kategori_pelayanan_publik,kategori_ekonomi,kategori_keamanan,kategori_pendidikan,kategori_kesehatan
berita_kaggle,2026-03-26,kenaikan upah minimum provinsi ump jakarta tahun 2025 menjadi rp 5 3 juta yang ditetapkan pemerintah provinsi dinilai belum cukup untuk memenuhi kebutuhan hidup yang semakin mahal rahmat 29 seorang pegawai swasta di jakarta pusat yang baru menikah tahun ini menilai kenaikan ump tidak akan memberikan dampak signifikan untuk kehidupannya,1,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,danantara bakal dilibatkan dalam upaya penyelesaian persoalan sampah dengan mekanisme waste to energy hal tersebut dibahas dalam rapat bersama menteri kabinet merah putih dan presiden prabowo hari ini hal ini juga merupakan target dalam rencana pembangunan jangka menengah nasional rpjmn tahun 2025 2029 nah itu yang akan digunakan mekanisme namanya,0,1,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2025-04-09,seorang pria berinisial abs menjadi korban pencurian sepeda motor usai dituduh sebagai pelaku tabrak lari di wilayah blok m kebayoran baru jakarta selatan jumat 4 4 2025 pukul 22 30 wib kabid humas polda metro jaya kombes pol ade ary syam indradi mengungkapkan peristiwa bermula saat abs meminjam sepeda motor,0,1,0,0,0,0,0,0,0,1,0,0
berita_kaggle,2026-03-26,penyedia aplikasi perpesanan discord belakangan membenarkan bahwa salah satu entitas layanan pelanggan pihak ketiganya diretas oleh pihak yang tidak berwenang dalam pernyataan resmi perusahaan bernama legal discord inc ini menyebut peretas bisa mengakses informasi terbatas milik pengguna yang menghubungi discord melalui layanan pelanggan dan keamanan mengutip ulasan the verge pada,1,1,0,0,0,0,0,0,0,1,0,0
twitter,2026-04-03,jusuf kalla biadab laknatullah ini apa tidak paham kalau kenaikan harga bbm punya efek domino yg akan membuat ikut terkatrol naik yg angkut sayur telur ikan daging dan sempak itu truk serta kapal bung semua itu pakai bbm harga sembako,0,1,0,0,0,0,0,0,1,0,0,0
twitter,2026-03-31,incu betmen ketek lu bau sampah,1,0,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2024-11-28,kepala korps lalu lintas kakorlantas polri irjen aan suhanan memperkirakan ada sejumlah titik rawan macet di sepanjang tol jakarta cikampek antara lain di di km 25 km 47 dan km 70 kami sudah memetakan titik titik rawan kemacetan dan melakukan simulasi untuk memastikan tindakan yang tepat seperti penambahan lajur dan,1,1,1,0,0,0,1,0,0,0,0,0
berita_kaggle,2025-09-16,mohamad ilham pradipta 37 kepala cabang pembantu kcp sebuah bank bumn di cempaka putih belum tewas saat dibuang di area persawahan kampung karangsambung desa nagasari kecamatan serang baru kabupaten bekasi rabu 20 8 2025 menurut pengakuan para tersangka pada saat dibuang masih bergerak tapi sudah lemas kata kasubdit jatanras direktorat,2,1,0,0,0,0,0,1,0,0,0,0
berita_kaggle,2026-03-26,pemegang kartu jakarta pintar kjp plus kini dapat memperoleh bantuan sembako murah atau subsidi pangan melalui program perumda pasar jaya namun untuk mendapatkan bantuan sembako murah tersebut peserta wajib melakukan registrasi antrean terlebih dahulu registrasi antrean sembako murah kjp pasar jaya bisa didapatkan secara online melalui laman resmi pasar jaya,0,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2024-09-14,badan usaha milik daerah bumd dki jakarta pam jaya akan memberikan kompensasi kepada pelanggan yang terdampak akibat kebocoran pipa air baku di jalan prof satrio tebet jakarta selatan setidaknya ada sekitar 200 000 pelanggan pam jaya yang tersebar di 83 kelurahan kami memahami gangguan suplai air yang dialami pelanggan akibat,1,1,0,0,1,0,0,1,0,0,0,0
berita_kaggle,2026-03-26,indonesia kembali menempati peringkat ketiga dalam global islamic economy indicator giei berdasarkan laporan state of the global islamic economy sgie report 2024 2025 yang dirilis oleh dinar standard pencapaian ini menunjukkan konsistensi indonesia dalam pengembangan ekonomi syariah global sebagai salah satu negara dengan populasi muslim terbesar di dunia indonesia memiliki,0,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,hujan deras yang mengguyur wilayah jakarta pada rabu 22 10 2025 malam menyebabkan setidaknya empat ruas jalan di jakarta terendam banjir selain itu derasnya hujan turut membuat pintu air pulo gadung mengalami kenaikan kepala pusat data dan informasi kapusdatin bmkg dki jakarta mohamad yohan menjelaskan bahwa curah hujan tinggi turut,2,1,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,kepala pusat mitigasi gempa bumi dan tsunami badan meteorologi klimatologi dan geofisika bmkg daryono mengungkapkan bahwa tsunami akibat gempa di rusia telah terdeteksi di 13 wilayah di indonesia hingga pukul 20 00 wib hasil monitoring menunjukkan adanya 52 aktivitas gempa bumi susulan aftershock dengan magnitudo terbesar m 6 9 dan,2,1,0,0,0,1,0,0,0,0,0,0
berita_kaggle,2026-03-26,pengeboran sumur migas pertamina hulu rokan di lapangan rangau 30 kabupaten bengkalis provinsi riau pada 24 september 2025 pengeboran dengan kedalaman 6 704 kaki ini merupakan bagian dari upaya perusahaan untuk meningkatkan produksi migas di zona rokan sekaligus mendukung pencapaian target produksi nasional antara yulius satria wijaya pengeboran sumur migas,0,1,0,0,1,0,0,0,0,0,0,0
twitter,2026-03-25,radio suara surabaya 1513 1 exit tol gunungsari macet suhartono pendengar ss melaporkan ada truk bermasalah di lajur kiri 2 tanah merah bangkalan masih macet,1,1,1,0,0,0,1,0,0,0,0,0
berita_kaggle,2026-03-26,komisi pemberantasan korupsi kpk menyatakan bambang rudijanto tanoesoedibjo atau biasa disebut rudy tanoe pernah diperiksa oleh penyelidik dalam dugaan korupsi penyaluran bantuan sosial beras bsb di kementerian sosial pemeriksaan itu sebelum lembaga antirasuah menetapkan rudy tanoe sebagai tersangka dalam permasalahan ini pemeriksaan pihak pihak sebelum ditetapkan sebagai tersangka itu kan,0,0,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,gubernur banten andra soni mengeluarkan instruksi menolak segala bentuk pemerasan hal ini menyusul insiden pembacokan dua sekuriti smkn 9 kabupaten tangerang oleh oknum anggota lembaga swadaya masyarakat lsm dan oknum instruksi ini dikeluarkan sebagai respons atas insiden kekerasan yang melibatkan oknum lsm di lingkungan sekolah kasus tersebut menyoroti pentingnya ketegasan,0,1,0,0,0,0,0,0,0,1,1,0
berita_kaggle,2025-09-20,polisi menangkap ma 29 seorang suami yang membakar rumah kontrakan di jalan borobudur raya rt 07 rw 05 jatinegara cakung jakarta timur kamis 18 9 2025 kapolsek cakung kompol widodo saputro menyampaikan bahwa a ditangkap saat bersembunyi di wilayah cakung timur cakung jakarta timur jumat 19 9 2025 betul sudah,0,1,0,0,0,0,0,0,0,1,0,0
twitter,2026-03-26,jalan rusak kmaren udah dibenerin blm beb mar 31,1,0,1,0,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,tempo co jakarta kepala pusat data dan informasi badan penanggulangan bencana daerah kapusdatin bpbd jakarta mohamad yohan mengatakan jakarta selatan dan jakarta timur menjadi wilayah yang paling terdampak banjir jakarta dia menyebut genangan air di kedua wilayah itu mencapai lebih dari satu meter adanya debit air yang sangat tinggi ini,2,1,0,1,0,0,0,0,0,0,0,0
twitter,2026-03-26,harusnya malu bila perlu harakiribukan bangga itu menandakan elo udh gk mampu perbaiki jalan rusak doank apalagi memperbaiki kehdpan dan ekonomi warga lo bnr2 ndablek pjbt konoha mar 30,1,0,1,0,0,0,0,0,1,0,0,0
twitter,2026-03-28,doys dulu lu ya 25k 10 putus sekolah,2,1,0,0,0,0,0,0,0,0,1,0
berita_kaggle,2025-09-23,wali kota tangerang selatan benyamin davnie mengklaim anggaran rp 731 juta yang disorot mantan penyanyi cilik leony vitria hartanti bukan untuk perbaikan jalan benyamin menyebut anggaran tersebut diperuntukan perbaikan jaringan kelistrikan di lingkungan pemkot tangsel rp 731 juta itu enggak mungkin ngebenarin jalan sebesar itu itu hanya satu khusus perbaikan,0,1,1,0,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,tempo co jakarta presiden donald trump pada sabtu meminta warga amerika serikat untuk bertahan menghadapi kesulitan ekonomi sementara akibat kebijakan tarif pemerintah yang diterapkan ke negara negara lain seperti dilansir antara ia berjanji bahwa hasil akhirnya akan membawa kemakmuran ekonomi yang bersejarah ini adalah revolusi ekonomi dan kami akan menang,1,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,dua kecelakaan lalu lintas terjadi dalam waktu berdekatan di wilayah jakarta selatan jaksel pada jumat pagi 18 7 2025 masing masing di kawasan lampu merah csw blok m kebayoran baru dan di persimpangan al azhar kedua kejadian tersebut menewaskan dua orang pengendara sepeda motor di lokasi kejadian direktur lalu lintas,2,1,0,0,0,0,1,0,0,0,0,0
twitter,2026-03-26,gempa kabar dari bmkg muncul terus,2,1,0,0,0,1,0,0,0,0,0,0
twitter,2026-03-25,searchfortruth krisis air jika berlaku hotel resort banglo homestay taman tema permainan perlu hentikan sementara penukaran air baru org kaya perlu henti tukar air kolam renang sementaraair fountain perhiasan di jabatan govt swasta perlu dihentikan,2,1,0,0,1,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,tempo co jakarta menteri pendayagunaan aparatur negara dan reformasi birokrasi abdullah azwar anas merespons pengesahan revisi undang undang nomor 19 tahun 2006 tentang dewan pertimbangan presiden wantimpres oleh dpr kamis 19 september 2024 salah satu isi revisi uu ini adalah mengenai batasan anggota wantimpres yang sebelumnya delapan orang menjadi tidak,0,1,0,0,0,0,0,1,0,0,0,0
twitter,2026-03-26,kalihatan jarang turun ke lapangan sampai tidak tahu ada jalan berlubang parah di daerahnya mar 29,2,0,1,0,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,ketua rw 06 rambutan ciracas jakarta timur djaya mursit memastikan tidak ada korban jiwa dalam peristiwa longsor yang menimpa dua rumah kontrakan pada kamis 21 8 2025 kedua rumah kontrakan tersebut dihuni dua kepala keluarga dengan total sembilan orang enggak ada korban jiwa ataupun luka hanya ada ya barang barang,2,0,0,0,0,1,0,0,0,0,0,0
berita_kaggle,2026-03-26,pemerintah kota pemkot bogor jawa barat mulai membangun jalur sementara khusus kendaraan roda dua di jalan saleh danasasmita batu tulis yang mengalami longsor sejak lima bulan lalu wali kota bogor dedie rachim mengatakan hal itu dilakukan sebagai solusi tanggap darurat atas bencana longsor yang memutus akses utama di kawasan batu,2,2,0,0,0,1,0,0,0,0,0,0
berita_kaggle,2026-03-26,pemprov jakarta mengambil langkah cepat dalam menangani keluhan warga soal bau yang kurang sedap di sekitar rdf rorotan jakarta utara dalam upaya untuk memastikan kenyamanan dan kesehatan masyarakat pemprov telah menutup sementara fasilitas rdf rorotan untuk menjalani perbaikan dikutip dari unggahan instagram pemprov jakarta dkijakarta salah satu langkah yang diambil,1,0,0,1,0,0,0,0,0,0,0,1
berita_kaggle,2026-03-26,ringkasan berita dari 12 kecamatan di kota bekasi 10 kecamatan di antaranya terendam banjir upaya mitigasi bencana banjir yang dilakukan pemerintah kota bekasi melenceng dari prediksi banjir kali ini lebih besar daripada banjir banjir sebelumnya saiman salah satu warga vila nusa indah 2 bekasi jawa barat sedang repot berberes menggunakan,2,1,0,1,0,0,0,1,0,0,0,0
berita_kaggle,2024-11-08,anggota komisi iv dpr ri rajiv mengingatkan pemerintah agar menghitung dampak penghapusan utang macet usaha mikro kecil dan menengah umkm di bidang pertanian perkebunan peternakan perikanan dan kelautan serta umkm lainnya ia menegaskan pemerintahan prabowo harus hati hati mengeksekusi kebijakan ini agar tidak terjadi hal yang dapat merugikan keuangan negara,1,1,0,0,0,0,1,0,1,0,0,0
berita_kaggle,2026-03-26,polisi mengungkapkan bahwa roses pemeriksaan dan identifikasi peristiwa kecelakaan maut di gerbang tol ciawi 2 bogor belum selesai sebab sopir truk bermuatan air mineral yang menabrak enam kendaraan lainnya dalam peristiwa tersebut belum bisa dimintai keterangan menunggu kesehatan dari sopir truk air mineral tersebut ujar karo penmas divisi humas polri,2,2,1,0,0,0,0,0,0,1,0,1
twitter,2026-03-29,dr ahmad anjai al baroesy mp air keruh sibolga masih murung peristiwa kelam 3 bulan lalu belum mampu terhapus dari wajah pantai pandan sibolga gunung menggundul mau saksikan langsung yuk ikut bareng saya live tiktok sore ini pukul 17 40 langsung dari pantai pandan sibolga dr ahmad anjai al baroesy,1,1,0,0,1,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,wakil gubernur jakarta rano karno menegaskan tidak mencium bau tak sedap di tempat pengolahan sampah atau refuse derived fuel rdf plant rorotan jakarta utara pada senin 25 2 2025 rano mengatakan bau tak sedap yang sempat muncul karena sistem deodorizer belum beroperasi deodorizer adalah alat yang digunakan untuk menghilangkan bau,1,0,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,kebakaran hutan di prancis terbesar dalam 76 tahun terakhir akhirnya berhasil dipadamkan pada hari ketiga setelah melalap lebih dari 16 000 hektare lahan kebakaran sudah terkendali kata lucie roesch sekretaris jenderal prefektur aude apda kamis petang waktu setempat seperti dilansir le monde beberapa jam sebelumnya meski melambat api masih terus,2,2,0,0,0,1,0,0,0,0,0,0
berita_kaggle,2026-03-26,wakil presiden wapres ri gibran rakabuming raka mengungkapkan pemerintah akan membangun pembangkit listrik tenaga sampah pltsa di sejumlah daerah namun gibran juga mengingatkan bahwa pengelolaan pltsa tidak mudah karena harus melibatkan setiap unsur baik dari hulu maupun hilir saya titip tadi kan saya bicara masalah pltsa ya pembangkit listrik tenaga,1,2,0,1,0,0,0,0,0,0,0,0
twitter,2026-03-25,nugraha termul itu ya seperti ini kata2nya bau sampah,1,0,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2025-09-15,jakarta kompas com unit reserse kriminal reskrim polsek tambora menangkap dua pelaku pencurian mesin pendingin ruangan ac di salah satu pusat perbelanjaan wilayah tambora jakarta barat kedua pelaku berinisial dm 30 dan fm 24 ditangkap pada rabu 10 9 2025 sekitar pukul 18 30 wib kanit reskrim polsek tambora akp,0,1,0,0,0,0,0,0,0,1,0,0
berita_kaggle,2026-03-26,warga muara angke mencari keberadaan penjabat pj gubernur jakarta teguh setyabudi karena belum datang lagi ke lokasi banjir rob di muara angke jakarta utara bayu setya 52 salah satu tokoh masyarakat di muara angke menyebut teguh belum berkunjung ke wilayah tersebut sejak banjir rob kembali menggenangi wilayah itu pada jumat,1,1,0,1,0,0,0,0,0,0,0,0
twitter,2026-03-26,jalan berlubang bukan lubang berjalan mar 31,1,1,1,0,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,calon gubernur cagub jakarta nomor urut 2 dharma poengrekun ingin memberdayakan rumput laut untuk menjadi bio energi hal itu dharma sampaikan ketika mendapat pertanyaan dari calon wakil gubernur cawagub jakarta nomor urut 3 rano karno soal solusi tentang masalah transportasi dan kurangnya air bersih di pulau seribu masyarakat di pulau,0,1,0,0,1,0,0,0,0,0,0,0
twitter,2026-04-01,lando kak temenku gigi nya bolong tiap ngomong jadi bau sampah,1,0,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,pt pp persero tbk salah satu bumn konstruksi dan investasi terkemuka di indonesia kembali menunjukkan komitmennya dalam pembangunan fasilitas kesehatan dengan meresmikan dua proyek rumah sakit besar pada kamis 29 agustus 2024 presiden ri joko widodo secara langsung meresmikan gedung pusat pelayanan kesehatan ibu dan anak di rumah sakit hasan,0,1,0,0,0,0,0,0,0,0,0,1
berita_kaggle,2026-03-26,suku dinas sumber daya air sda jakarta utara mengatakan pengerukan sedimen yang belum optimal dan penyempitan yang terjadi di kali cakung lama mengakibatkan tpu semper terendam banjir saat curah hujan tinggi kami sudah melakukan pengerukan di lokasi itu tapi memang hasilnya belum optimal kata kasi drainase sudin sda jakarta utara,2,1,1,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,gubernur jakarta pramono anung akan meninjau langsung fasilitas refuse derived fuel rdf rorotan jakarta utara setelah menerima keluhan warga terkait bau sampah yang menyengat ya saya membaca keberatan atau keluh kesah dan sebagainya untuk itu supaya saya ke lapangan dulu lah saya pengen lihat dulu ya besok akan kesana saya,1,0,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,petani di cilincing jakarta utara terancam gagal panen akibat musim hujan yang menyebabkan sawah mereka terendam banjir musim panen pada awal tahun 2025 di kelurahan marunda dan rorotan kecamatan cilincing terancam gagal panen dikarenakan sawah petani terendam banjir akibat curah hujan tinggi ujar ketua gabungan kelompok tani rorotan gapoktan maju,2,0,0,1,0,0,0,1,0,0,0,0
berita_kaggle,2026-03-26,tentara nasional indonesia tni akan mengirimkan tim kemanusiaan ke myanmar untuk membantu para korban bencana alam gempa bumi kepala pusat penerangan kapuspen tni brigjen kristomei sianturi mengatakan tim tersebut akan diberangkatkan pada senin 31 3 2025 pekan depan tim advance akan berangkat tanggal 31 maret ke myanmar wilayah yang paling,2,1,0,0,0,1,0,0,0,0,0,0
twitter,2026-04-02,yaudah gapapa semoga suami mu dan selingkuhannya itu kalau nafas kecium 12k bau sampah,1,0,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,kompas com anggota dpr ri bambang soesatyo yang akrab disapa bamsoet menekankan bahwa peringatan hari buruh di indonesia harus menjadi momentum penting untuk refleksi dan tindakan nyata dalam mengatasi isu isu krusial yang dihadapi pekerja seperti pengangguran kesejahteraan dan upah yang layak menurut dia upaya untuk meningkatkan ketersediaan lapangan kerja,1,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,wanita berinisial ya 23 dan adiknya yang masih remaja hs 19 menjadi korban kebakaran setelah terjebak di dalam kamar mandi rumah mereka di jalan h nawi kecamatan jatiasih kota bekasi pada jumat 30 8 2024 komandan pleton danton b dinas pemadam kebakaran dan penyelamatan disdamkarmat kota bekasi haryanto mengatakan kedua,2,1,0,0,0,0,0,1,0,0,0,0
berita_kaggle,2026-03-26,menteri sosial saifullah yusuf atau yang akrab disapa gus ipul menyampaikan bahwa penyaluran bantuan sosial bansos tambahan atau penebalan bansos akan diproses secara bersamaan dengan bansos sembako reguler perlu kami sampaikan bahwa penebalan bansos diproses bersamaan dengan bansos sembako sehingga angkanya sama ujar gus ipul di kantornya kamis 19 6,1,1,0,0,0,0,0,0,1,0,0,0
