sumber,tanggal,username,teks_bersih,kategori_isu,urgensi,sentimen,lokasi_insiden
twitter,2026-03-28,@TangerangPolsek,Polsek Tangerang tindakan secara bersama-sama maupun penganiayaan terhadap orang lain dapat dikenakan sanksi pidana sesuai dengan tingkat akibat yang ditimbulkan. Mari bersama menjaga situasi kamtibmas yang aman dan kondusif dengan bertindak bijak dan sesuai ketentuan hukum. kekerasan,Keamanan & Sosial,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@saiful457574,"saiful Ada cenblu dongo tukang konten orang, ide mahal bos maling",Keamanan & Sosial,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@PrimeFabioQ,Fabio MALAH KAYA ANJIR MALING,Keamanan & Sosial,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@carmielluth,𝓡uth. anjir luh mau jaga kosan ape tawuran,Keamanan & Sosial,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@nayyanii27,"pisces Buat kalian yang masih merantau di Jepang mending sekarang kalian pada balik indo dulu deh. Soalnya kalo sampe ketauan Pak Niki akun kalian bakalan bisa kena . Mending sekarang kalian fokus cari impressinya yang lebih organik dari post kalian sendiri, atau bisa juga rep begal",Keamanan & Sosial,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-28,@mantabjayaholic,"nad gallagher COK KAU TUKANG JG KAH, PANTES PANTES APAAN TOLOL GADA MALING MALING",Keamanan & Sosial,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@Thea_Deusa,"✧Thea Deusa✧ 【DEBUT 11 APRIL 】 Sumpah bang rill banget, mana hari ini. Nasipp jirrr puskesmas tutup",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@kakilangitimur,kakilangit Coba tanya jasa mereka sebulan berapa pelayanan BPJS Apr 3,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@diamonddiary__,"intan pantesan , ternyata tgl merah puskesmas tutup Apr 3 1.0",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@kakilangitimur,kakilangit Pendapatan dari gaji+tunjangan+jasa kira2 peroleh berapa sebulan? pelayanan BPJS Apr 2,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@kakilangitimur,kakilangit Sebulan dapat berapa jasa ? Jd pengen tahu deh pelayanan BPJS Apr 2,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@ebi_febriyan,"Lupa Ngangkat Btw kakak ini hanya perawat ya bg. Bukan dokter. Kalau dokter lebih lg. Belum jasa dll. Itu kata dia sih.. Rupanya ga semua dokter sejahtera.. pelayanan, BPJS Apr 2",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@valerie_xo_xx,"Val ★ Hon ★ Bucki Gue impressed banget deh sama . Coba bayangin, BPJS kalo dimaksimalin bisa sebagus apa kalo limited budget aja bisa sebagus ini pelayanan BPJS Apr 2",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@rsgmunpad,"Rumah Sakit Gigi dan Mulut Universitas Padjadjaran [INFORMASI PELAYANAN] Layanan drg. Umum, IGD, Farmasi, Rawat Inap dan Radiologi tetap BUKA 24 JAM saat Hari Libur Nasional Jumat Agung. Pelayanan Instalasi Rawat Jalan dan Kesehatan buka kembali pada Senin, 6 April 2026. Pelayanan BPJS Apr 2",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@biieyes,"isadefender Kalo ga di diagnosis kena kanker tulang di umur 18 thn, gw ga akan tau kalo SELAMBAT itu. Harus nunggu berbulan2 cuman buat dapet diagnosisnya DOANG, belum masuk pengobatan. Cek rontgen, MRI, dan biopsi jedanya bisa 3 minggu lebih dn selama 3 minggu itu cuman bisa pelayanan BPJS Apr 2 2.0",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@VivoPasari84390,Pasaribu Vivo Karena ruang Andin minta bantuan Michi dan Andin di suruh bawa Rena ke rumah Angga. rumah sakit penuh 1.8K Apr 1,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@feriindrawan18,"Feri Indrawan Saran sih jangan di nonaktifkan. Jika merasa keberatan bisa turun kelas, ambil kelas yang rendah saja. Mau gimana , tapi ini helpful banget buat kondisi darurat. pelayanan BPJS 3.5K Apr 1",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@vewymoody,"ve nakes kak, nakes… belom lagi harus nya dapet bonus dari edukasi ke keluarga px yang ngamuk-ngamuk karena kurang nya pemahaman tentang kebijakan ataupun prosedur yang harusnya disosialisasikan sama petugas BPJS nya ya, harus nya ya pelayanan BPJS Apr 1 10.0",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@wininherlife,"erna Btw cepet gegara mau halal bi halal, plssss ngakak bgt Puskesmas tutup Apr 1",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@ommi_siregar,"Ommi de Queen Ramalan JK tentang Terjadinya ""Chaos"" Oleh Pepih Nugraha Muhammad Said Didu membawa kabar dari kediaman Jusuf Kalla (JK). Sebuah ""ramalan"" tentang Juli-Agustus 2026 yang katanya akan menjadi neraka fiskal: defisit seribu triliunan rupiah, , hingga jalanan yang puskesmas tutup 79K Mar 31 596.0",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@Gieehad,"Jihad Brahmantyo Saya mendukung untuk yang mampu mau punya asuransi swasta. tetep bayar BPJS Kesehatannya, Subsidi silangnya bakal kepakai banget buat yang perlu. dan saya dukung untuk yang user BPJS Kesehatan konsisten bayar. Sama terimakasih banyak buat nakes nakes di ini. pelayanan BPJS 1.2K Mar 31 13.0",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@RambuAnggie,"Rambu Anggie Hilungara Sangat mewakili perasaanku saat jaga, ketemu modelan orang-orang yg slalu blg dibedakan sama umum, klu di IGD yaa di lihat triase lah sma ada tempat ato ndak pelayanan BPJS Mar 30",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@ndynosaurs,"Ndy ""jangan sampe ada "" obat kosong Mar 29",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@mastripyanputro,nama tak boleh kosong Kan dibilang skrg pemerintah lagi jalanin program kontrol populasi Mbg (biar usia muda banyak yg mati minimal cacat) Bpjs non aktif (Menengah kebawah berkurang) (Penyakit kronis segera koid) Obat kosong Mar 29,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@koganenohikari,"hikari || 7A Term. Bratang - Stasiun Psr Turi dulu itu ku kira sama ruwetnya, ternyata di puskesmas dan di klinik kimia farma beda banget. adik gw mau operasi usus buntu, udh di tandu pake bed. masih harus turun ke ruang dokter kalo di puskesmas. mama kalo perpanjang rujukan ke sp. jp cuma 5 menit di klinik pelayanan bpjs Mar 28",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@gitaatr,"audya tyas regita maafin yaaah kalau belum sempurna, tp percayalah, semua nakes didalamnya pasti udh mencoba memberikan yg terbaik pelayanan bpjs Mar 28",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@han_setyawan,"Handoko Setyawan 1. Pegawai BPJS gaji terlalu tinggi dg beban kerja ringan. 2. Pegawai BPJS sering kegiatan tidak penting di hotel berbintang/resto mewah. 3. Pegawai BPJS malah tidak ada yg pakai BPJS, malah dapat asuransi swatsa. Coba 3 poin di atas dihilangkan, pasti lebih baik pelayanan BPJS Mar 27",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@damn_tangerang,apiniw kabarnya bangsal korban mabok marhoon rumah sakit penuh Mar 27,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@ph4n_,"Kak Prim On serious note: secara umum melebihi dari asuransi swasta. Gw kalau anter kontrol rutin bokap, cuma butuh 3 jam dari awal sampe balik. Sementara asuransi swasta, bisa lebih lama dari itu. pelayanan BPJS Mar 27",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@wandadesigning,"Wanda JASA DESAIN Solusinya beli rokok skalian terhubung ama sistem bpjs keknya bagus deh, jd kalo ada penyakit yg disebabin ama rokoknya bisa langsung diexclude dari paketan n bpjs pelayana Mar 27",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@uteschnitzel,jangan nanti rumah sakit penuh Mar 27,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@regisipayung,$dr_regi Dokter yg memberikan sudah seharusnya mendapatkan tax holiday / tax cut sebagai tanda jasa pengabdiannya. pelayanan BPJS Mar 27 2.0,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@combromisrooo,"yosan fyi skrng udah bagus dibanding beberapa tahun lalu, jadi bagus progresnya si wkwk pelayanan bpjs Mar 27",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@stpompey,"Narvent Gue udah jadi pengguna BPJS tahunan merasa terbantu, gue rasa juga gak seburuk yang dibilang netizen, sejauh ini gue dapat pelayanan baik-baik aja. pelayanan BPJS Mar 27",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@budhesupita,"Budhe Supita | Jasa Bantu Kamu Nder, sini DM. Aku sebenernya agak asing sama kasusmu. Aku pernah kerja di RS dan cukup tau soal alur di fasyankes. pelayanan BPJS Mar 27",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@crasher,junisalman hah jam 4? di tempat gue jam 11 udah pada beres beres dan siap pulang. ini beneran harusnya jam 4 ya? puskesmas tutup Mar 26,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@AgungKS__,Agung Kurnia Sandy Pelayanan BPJS Pelayanan BPJS Mar 26,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@diyar_fi,diyar UNPOPULAR OPINION: org yg kecelakaan karna melanggar hukum tidak pantastt dpt pelayanan bpjs Mar 26,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@ditadtsfr,"Ekor Eeyore wild ask. kenapa puskesmas libur di sabtu minggu? di mana hari hari itu justru pekerja baru bisa lengang berobat? kenapa jam 4 sore, padahal pekerja baru bisa setelah jam pulang kerja alias jam 5. puskesmas tutup 35K Mar 25 12.0",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@valiisaa,"Valisa Wkwkw gimana ya dok, to gaboleh ngomong kalo stoknya kosong obat kosong Mar 25 2.0",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@valiisaa,"Valisa Nalar aja, dokter gaboleh ngomong , terus mesti bohong ke pasien gitu? Sebenernya banyak dokter udah speak up jg di sosmed, tp kan yo banyak yg mengawasi hehehe obat kosong Mar 25 10.0",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@valiisaa,Valisa Perihal kayak gini sebenernya sdh masalah lama. Faktornya? Menurutku 2 ini yg jadi penyebab utama obat sering kosong 1. Kekosongan bahan baku. Ini sering jg karena indo blm bisa bikin bahan baku obat sendiri. Harus impor dari China atau india supaya tetel bisa obat kosong 5.7K Mar 25 85.0,Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-26,@fsaidhamzah,"Ethan Jadi stock di Tabanan juga karna EFISIENSI kah?? MBG JOSSS terusss, uang di hambur-hambur kan untuk investasi T@Hi saja Obat kosong Mar 25",Kesehatan,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@rhytienalways,rhytien Aroma yang gua hirup ketika jalan pagi: - bau indomie - bau rumput - bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Rahmah0845,ANTI KEBODOHAN Belum lagi dari polusi udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@neriko_neko,* Bau. Bukan berarti bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@AnwarOjat,Ojat Anwar Pokoknya BBM melambung migrasi kekendaraan listrik untuk NKRI lebih bersih dari polusi udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@jokiinajaGIS,"JOKI PETA MURAH Open joki peta rawan bencana, tingkat bahaya erosi, curah hujan, NDVI, deforestasi, jenis tanah, mangrove, stok carbon, polusi udara",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@ajeonghaseyo,jeongi lanjyut bekerja di sabtu pagi yg bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@ajeonghaseyo,jeongi apa w beneran pindah aje ye? anjirlah sekarang bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@IQtujuhdelapan,"marhein Ya bedalah tolol, Indo nahan kapal iran karena melanggar kedaulatan RI. Mqna buang limbah",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Nugraha99712647,Nugraha Termul itu ya seperti ini kata2nya bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@_callmebayu,panggil saya siapa? Jadi bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@Romlan78,"ROMLAN BANGKA Alasan Uji Coba, PT PSM Akui Buang Limbah",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@tigabelas0tiga,Uname Cek kualitas udara juga. Serius. Sm jarak ke TPA/TPS brp kilo krn gamau kan pagi2 buka jendela yg kecium bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@zenjiiro,Eljiro Bau busuk apa bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@hida_suryo,Master Burner Valid 100%. Blm ntar 3-5 thn kedepan.. buang limbah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@SehatkanUdaraku,"Sehatkan Udaraku Harapannya, jika memang benar diwujudkan, ambisi pemerintah untuk mempercepat elektrifikasi tidak boleh meninggalkan visi dekarbonisasi transportasi dan penurunan polusi udara",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@SehatkanUdaraku,Sehatkan Udaraku TransportasiPublik polusi udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@SehatkanUdaraku,"Sehatkan Udaraku Apabila adopsi kendaraan listrik bisa semakin luas, bukan tidak mungkin problem polusi udara",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@SehatkanUdaraku,"Sehatkan Udaraku Sebab, kendaraan berbahan bakar fosil selama ini telah menjadi kontributor utama polusi udara",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@CerahID,Indonesia CERAH Hal ini menjadi solusi efektif untuk membantu menekan polusi udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@CerahID,"Indonesia CERAH Menurut Romo Hani Rudi Hartoko, energi surya memiliki berbagai keunggulan. Selain mampu menghemat biaya listrik dan tidak membutuhkan bahan bakar, energi surya juga tidak menghasilkan polusi udara",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-03-25,@felixputrinoble,Because I'm free Bau sampah Bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@mamahyuhamin,agent yoriᵖᵗ² Deg2an dan serunya dapet banget berasa kaya nonton konser wkwkwk. MC sama pengisi acaranya juga seru gut job polusi udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@dolanguages,"Ewh mending boti pada wangi, anak punk bau prengus jir bau kebakaran ban 10K bau sampah",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-03,@Kuskus87,"Kuskus Apakah kalo bbm utk kendaraan di naikan harganya, polusi udara",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@rrrpeachy,"Benci bgt sama motor ini, selain polusi udara",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@Harian_Jogja,Harian Jogja Makanan Ini Disebut Bisa Redam Dampak Polusi Udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@bejitoblue0,Bejitoblue0 Kendaraan pribadi apa manfaatnya buat org laen? mobilitas bisa make transum kalo lo segitu concernya ama polusi udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@GamaCahaya,Gama Kalo udah numpuk spt ini bau nya bukan bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@CerahID,"Indonesia CERAH Langkah ini bertujuan untuk mengurangi emisi gas rumah kaca, menekan polusi udara",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@chitraliniayu,Chitra Malini Ayu Langkah strategis pemerintah dalam insentif konversi motor bensin ke listrik patut diapresiasi untuk kurangi polusi udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@Aryadwiwarna1,Aryadwiwarna Ada nggak sich sumber daya energi listrik yang dihasilkan dari bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@RozmalMalakan,"Rozmal Malakan JELEBU – Pelbagai jenis ikan seberat 50 kilogram mati susulan pencemaran Sungai Marong berhampiran Kampung Lakai Qir sungai berwarna hitam dan berbuih, didapati ikan mati antaranya baung, sengat/ngae ngae, terubol dan masai Laporan polis dibuat",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@kosmo_online,Kosmo! Online Sungai tercemar Sungai tercemar,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@ari_aditya,Ari Aditya Saran Pak buang limbah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@trianawijayaayu,Ayu Triana Wijaya Langkah strategis pemerintah dalam insentif konversi motor bensin ke listrik patut diapresiasi untuk kurangi polusi udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@NovienSangwon,awon meong DD KENAPA LOH SARAPAN POLUSI UDARA,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@nuydoodles,"nuy | COMIPARA C12-13 (praying can go to jogja) some even have the audacity to speak as if they care about the environment, what gross behaviour kindly dont talk as if you care about the environment if you're still consciously and deliberately using genAI on daily basis, bacot kosong bau sampah",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@skysuns4,gn Hah polusi udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@h0etivity,hokazono sillit lu bau sampah,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@ip_1231,"Lu mainnya sama sampah, 1K bau sampah",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@omcharloss,"Celestial Dragon Ini solusinya biar perokok bebas mau ngerokok di mana pun nder. Asapnya hirup sendiri. Sakit jgn ngajak² orang lain. Udara itu bersih sejatinya, tapi dikotori oleh kaum perokok. Gak usah bahas polusi udara",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@reydjati,Mereka benci rokok tapi banci buat mengakui bahwa polusi udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@aresanthium,"Kay.✮ klo ngerokok bisa nyakitin dia doang mah ga masalah njir. lah ini udah bikin sakit diri sendiri, bikin sakit orang lain, duit yg bisa buat makan org rumah malah dibakar, polusi udara",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@celelunette,khaina sendernya perokok kah? ngerokok emg pilihan tp tau tempat plis jangan ngerugiin org sekitar. karena rokok bikin polusi udara,Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
twitter,2026-04-02,@cinnamelrolls,"mel Ya gabisa disamaain jg, karna kalo bahas resiko bahaya tetep lebih bahaya asap rokok karna dihirup lgsg oleh paru-paru, meanwhile asap kendaraan menyumbang polusi udara",Lingkungan & Sampah,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
